ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,mode,ratio_type,numerator,denominator,ratio,LL95CI,UL95CI,ratio_se,ratio_rse,CA_decile,CA_RR,groupquarters,version
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06021,Glenn,Glenn,06021,Northern Sacramento Valley,07,Vehicle,Miles Per Square Mile,476837433.10644889,1313.9469999999999,362904.61723829998,NA,NA,NA,NA,,0.175783,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06023,Humboldt,Humboldt,06023,North Coast,05,Vehicle,Miles Per Capita,1264047990.3195391,128760,9817.0859763999997,NA,NA,NA,NA,,1.0666872,4425,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06023,Humboldt,Humboldt,06023,North Coast,05,Vehicle,Miles Per Square Mile,1264047990.3195391,3567.9870000000001,354274.83068730001,NA,NA,NA,NA,,0.1716029,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06025,Imperial,Imperial,06025,Southern California,14,Vehicle,Miles Per Capita,1846082811.7899315,147498,12515.9853814,NA,NA,NA,NA,,1.3599393,10901,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06025,Imperial,Imperial,06025,Southern California,14,Vehicle,Miles Per Square Mile,1846082811.7899315,4176.6030000000001,442005.81472309999,NA,NA,NA,NA,,0.2140979,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,533048403.2712096,18386,28992.0811091,NA,NA,NA,NA,,3.1501691,320,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06027,Inyo,Inyo,06027,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,533048403.2712096,10180.879000000001,52357.7977178,NA,NA,NA,NA,,0.025361,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Capita,8039976413.7476797,697587,11525.410327,NA,NA,NA,NA,,1.2523072,32015,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06029,Kern,Kern,06029,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,8039976413.7476797,8131.9160000000002,988693.98229740001,NA,NA,NA,NA,,0.4789016,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,Vehicle,Miles Per Capita,1331216081.9019625,135131,9851.3004559000001,NA,NA,NA,NA,,1.0704048,21195,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06031,Kings,Kings,06031,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,1331216081.9019625,1389.42,958109.19801209995,NA,NA,NA,NA,,0.464087,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06033,Lake,Lake,06033,North Coast,05,Vehicle,Miles Per Capita,530898682.45847517,61009,8701.9731917999998,NA,NA,NA,NA,,0.9455233,1175,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06033,Lake,Lake,06033,North Coast,05,Vehicle,Miles Per Square Mile,530898682.45847517,1256.4639999999999,422533.93846420001,NA,NA,NA,NA,,0.2046661,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Capita,620127046.0800215,33728,18386.1197249,NA,NA,NA,NA,,1.9977657,8689,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06035,Lassen,Lassen,06035,Northeast Sierra,06,Vehicle,Miles Per Square Mile,620127046.0800215,4541.1840000000002,136556.24746320001,NA,NA,NA,NA,,0.0661448,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Capita,80743479404.481354,9718063,8308.5980615999997,NA,NA,NA,NA,,0.9027806,174363,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06037,Los Angeles,Los Angeles,06037,Southern California,14,Vehicle,Miles Per Square Mile,80743479404.481354,4057.884,19897926.950223699,NA,NA,NA,NA,,9.638117599999999,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,Vehicle,Miles Per Capita,1455390550.3676896,129055,11277.289143100001,NA,NA,NA,NA,,1.2253473,7280,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06039,Madera,Madera,06039,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,1455390550.3676896,2137.069,681021.78748920001,NA,NA,NA,NA,,0.329872,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06041,Marin,Marin,06041,Bay Area,01,Vehicle,Miles Per Capita,2912698814.0890322,247455,11770.6201697,NA,NA,NA,NA,,1.2789508,10812,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06041,Marin,Marin,06041,Bay Area,01,Vehicle,Miles Per Square Mile,2912698814.0890322,520.30600000000004,5598049.6363466997,NA,NA,NA,NA,,2.7115719,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06043,Mariposa,Mariposa,06043,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,301082016.25387019,17489,17215.507819400002,NA,NA,NA,NA,,1.8705715,1256,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06043,Mariposa,Mariposa,06043,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,301082016.25387019,1448.816,207812.45945230001,NA,NA,NA,NA,,0.1006598,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06045,Mendocino,Mendocino,06045,North Coast,05,Vehicle,Miles Per Capita,1169431486.4417365,87545,13358.0614135,NA,NA,NA,NA,,1.4514361,2187,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06045,Mendocino,Mendocino,06045,North Coast,05,Vehicle,Miles Per Square Mile,1169431486.4417365,3506.3429999999998,333518.8503925,NA,NA,NA,NA,,0.1615492,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06047,Merced,Merced,06047,San Joaquin Valley,10,Vehicle,Miles Per Capita,2496064695.0288701,222982,11194.018777400001,NA,NA,NA,NA,,1.2162994,3556,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06047,Merced,Merced,06047,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,2496064695.0288701,1934.972,1289974.5810424001,NA,NA,NA,NA,,0.6248353,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06049,Modoc,Modoc,06049,Northeast Sierra,06,Vehicle,Miles Per Capita,208317543.72533599,9437,22074.5516293,NA,NA,NA,NA,,2.3985367,393,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06049,Modoc,Modoc,06049,Northeast Sierra,06,Vehicle,Miles Per Square Mile,208317543.72533599,3917.77,53172.479171899999,NA,NA,NA,NA,,0.0257556,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06051,Mono,Mono,06051,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,322868626.7965557,13388,24116.270301500001,NA,NA,NA,NA,,2.6203821,388,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06051,Mono,Mono,06051,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,322868626.7965557,3048.982,105893.9104254,NA,NA,NA,NA,,0.0512927,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06053,Monterey,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Capita,3814503353.2708368,408858,9329.6532127999999,NA,NA,NA,NA,,1.0137246,20612,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06053,Monterey,Monterey,06053,Monterey Bay,04,Vehicle,Miles Per Square Mile,3814503353.2708368,3280.5949999999998,1162747.4141949001,NA,NA,NA,NA,,0.5632092,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06055,Napa,Napa,06055,Bay Area,01,Vehicle,Miles Per Capita,1171720784.9763222,127874,9163.0885479000008,NA,NA,NA,NA,,0.9956263,5236,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06055,Napa,Napa,06055,Bay Area,01,Vehicle,Miles Per Square Mile,1171720784.9763222,748.36199999999997,1565713.8991241001,NA,NA,NA,NA,,0.7583973,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06057,Nevada,Nevada,06057,Northeast Sierra,06,Vehicle,Miles Per Capita,1122259181.6556759,94663,11855.309695,NA,NA,NA,NA,,1.2881528,994,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06057,Nevada,Nevada,06057,Northeast Sierra,06,Vehicle,Miles Per Square Mile,1122259181.6556759,957.77200000000005,1171739.392732,NA,NA,NA,NA,,0.5675648,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06059,Orange,Orange,06059,Southern California,14,Vehicle,Miles Per Capita,26082536281.168613,2914663,8948.7313905999999,NA,NA,NA,NA,,0.9723351,42364,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06059,Orange,Orange,06059,Southern California,14,Vehicle,Miles Per Square Mile,26082536281.168613,790.56799999999998,32992147.773712799,NA,NA,NA,NA,,15.9806697,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06061,Placer,Placer,06061,Sacramento Area,08,Vehicle,Miles Per Capita,3077377235.5194511,277274,11098.6866259,NA,NA,NA,NA,,1.205941,3079,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06061,Placer,Placer,06061,Sacramento Area,08,Vehicle,Miles Per Square Mile,3077377235.5194511,1407.009,2187176.6531127002,NA,NA,NA,NA,,1.0594202,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06063,Plumas,Plumas,06063,Northeast Sierra,06,Vehicle,Miles Per Capita,401343312.13522732,20712,19377.332567400001,NA,NA,NA,NA,,2.1054671,209,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06063,Plumas,Plumas,06063,Northeast Sierra,06,Vehicle,Miles Per Square Mile,401343312.13522732,2553.0430000000001,157201.93985580001,NA,NA,NA,NA,,0.0761452,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06065,Riverside,Riverside,06065,Southern California,14,Vehicle,Miles Per Capita,15872329477.426983,1692755,9376.6253694999996,NA,NA,NA,NA,,1.0188284,35412,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06065,Riverside,Riverside,06065,Southern California,14,Vehicle,Miles Per Square Mile,15872329477.426983,7206.48,2202507.948045,NA,NA,NA,NA,,1.0668463,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06067,Sacramento,Sacramento,06067,Sacramento Area,08,Vehicle,Miles Per Capita,10885440939.708969,1293389,8416.2158017999991,NA,NA,NA,NA,,0.9144739,25194,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06067,Sacramento,Sacramento,06067,Sacramento Area,08,Vehicle,Miles Per Square Mile,10885440939.708969,964.64400000000001,11284412.632752599,NA,NA,NA,NA,,5.4659209,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06069,San Benito,San Benito,06069,Monterey Bay,04,Vehicle,Miles Per Capita,538941372.9564718,55139,9774.2319040000002,NA,NA,NA,NA,,1.0620308,458,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06069,San Benito,San Benito,06069,Monterey Bay,04,Vehicle,Miles Per Square Mile,538941372.9564718,1388.71,388087.77423400001,NA,NA,NA,NA,,0.1879812,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06071,San Bernardino,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Capita,19524855435.300411,1803824,10824.146610399999,NA,NA,NA,NA,,1.1761105,45047,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06071,San Bernardino,San Bernardino,06071,Southern California,14,Vehicle,Miles Per Square Mile,19524855435.300411,20056.937999999998,973471.39604759996,NA,NA,NA,NA,,0.4715281,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06073,San Diego,San Diego,06073,San Diego,09,Vehicle,Miles Per Capita,27109208520.457695,2908736,9319.9274600999997,NA,NA,NA,NA,,1.0126678,97499,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06073,San Diego,San Diego,06073,San Diego,09,Vehicle,Miles Per Square Mile,27109208520.457695,4206.63,6444400.5107313003,NA,NA,NA,NA,,3.1215257,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06075,San Francisco,San Francisco,06075,Bay Area,01,Vehicle,Miles Per Capita,3647538096.3836641,782682,4660.3066078000002,NA,NA,NA,NA,,0.5063712,20423,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06075,San Francisco,San Francisco,06075,Bay Area,01,Vehicle,Miles Per Square Mile,3647538096.3836641,46.872999999999998,77817466.268078893,NA,NA,NA,NA,,37.693066700000003,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06077,San Joaquin,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Capita,6491469867.3331842,604167,10744.495921399999,NA,NA,NA,NA,,1.167456,18036,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06077,San Joaquin,San Joaquin,06077,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,6491469867.3331842,1391.3219999999999,4665684.7712701997,NA,NA,NA,NA,,2.2599549,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06079,San Luis Obispo,San Luis Obispo,06079,San Luis Obispo,11,Vehicle,Miles Per Capita,2779922592.576323,253594,10962.0992317,NA,NA,NA,NA,,1.1910999,15782,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06079,San Luis Obispo,San Luis Obispo,06079,San Luis Obispo,11,Vehicle,Miles Per Square Mile,2779922592.576323,3298.567,842766.75070610002,NA,NA,NA,NA,,0.4082177,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06081,San Mateo,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Capita,7290608244.1991978,705114,10339.6163517,NA,NA,NA,NA,,1.1234633,10054,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06081,San Mateo,San Mateo,06081,Bay Area,01,Vehicle,Miles Per Square Mile,7290608244.1991978,448.40800000000002,16258871.9295802,NA,NA,NA,NA,,7.8754395,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06083,Santa Barbara,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Capita,3705585494.0774741,406311,9120.0718023000009,NA,NA,NA,NA,,0.9909523,16785,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06083,Santa Barbara,Santa Barbara,06083,Santa Barbara,12,Vehicle,Miles Per Square Mile,3705585494.0774741,2735.085,1354833.7598566001,NA,NA,NA,NA,,0.6562516,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06085,Santa Clara,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Capita,15576281442.138441,1693491,9197.7349995999994,NA,NA,NA,NA,,0.9993908,30026,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06085,Santa Clara,Santa Clara,06085,Bay Area,01,Vehicle,Miles Per Square Mile,15576281442.138441,1290.0999999999999,12073700.831050601,NA,NA,NA,NA,,5.8482348,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06087,Santa Cruz,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Capita,2059941220.2884116,255629,8058.3236655000001,NA,NA,NA,NA,,0.8755868,9631,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06087,Santa Cruz,Santa Cruz,06087,Monterey Bay,04,Vehicle,Miles Per Square Mile,2059941220.2884116,445.17,4627313.6561053004,NA,NA,NA,NA,,2.2413688,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06089,Shasta,Shasta,06089,Shasta,13,Vehicle,Miles Per Capita,2100786386.8993354,169543,12390.8765735,NA,NA,NA,NA,,1.3463454,3149,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06089,Shasta,Shasta,06089,Shasta,13,Vehicle,Miles Per Square Mile,2100786386.8993354,3775.402,556440.44975859998,NA,NA,NA,NA,,0.2695275,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06091,Sierra,Sierra,06091,Northeast Sierra,06,Vehicle,Miles Per Capita,121431798.75831971,3566,34052.663701199999,NA,NA,NA,NA,,3.7000327,35,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06091,Sierra,Sierra,06091,Northeast Sierra,06,Vehicle,Miles Per Square Mile,121431798.75831971,953.21400000000006,127391.9589497,NA,NA,NA,NA,,0.0617059,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06093,Siskiyou,Siskiyou,06093,Northeast Sierra,06,Vehicle,Miles Per Capita,1014371150.7898282,44411,22840.5383979,NA,NA,NA,NA,,2.4817659,688,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06093,Siskiyou,Siskiyou,06093,Northeast Sierra,06,Vehicle,Miles Per Square Mile,1014371150.7898282,6277.8869999999997,161578.4340798,NA,NA,NA,NA,,0.078265,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06095,Solano,Solano,06095,Bay Area,01,Vehicle,Miles Per Capita,4466686983.6051292,406389,10991.161137700001,NA,NA,NA,NA,,1.1942577,15533,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06095,Solano,Solano,06095,Bay Area,01,Vehicle,Miles Per Square Mile,4466686983.6051292,821.76499999999999,5435479.7096555997,NA,NA,NA,NA,,2.6328267,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06097,Sonoma,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Capita,3944853618.8753948,466433,8457.4925421000007,NA,NA,NA,NA,,0.9189589,11201,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06097,Sonoma,Sonoma,06097,Bay Area,01,Vehicle,Miles Per Square Mile,3944853618.8753948,1575.8489999999999,2503319.5559189999,NA,NA,NA,NA,,1.2125529,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06099,Stanislaus,Stanislaus,06099,San Joaquin Valley,10,Vehicle,Miles Per Capita,3732150222.5007634,473312,7885.1798021000004,NA,NA,NA,NA,,0.8567736,7079,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06099,Stanislaus,Stanislaus,06099,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,3732150222.5007634,1494.827,2496710.4705098001,NA,NA,NA,NA,,1.2093516,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06101,Sutter,Sutter,06101,Sacramento Area,08,Vehicle,Miles Per Capita,847219053.57732344,82052,10325.391868299999,NA,NA,NA,NA,,1.1219177,1317,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06101,Sutter,Sutter,06101,Sacramento Area,08,Vehicle,Miles Per Square Mile,847219053.57732344,602.41,1406382.7851086999,NA,NA,NA,NA,,0.6812208,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06103,Tehama,Tehama,06103,Northern Sacramento Valley,07,Vehicle,Miles Per Capita,907565949.16974342,57360,15822.2794486,NA,NA,NA,NA,,1.7191886,980,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06103,Tehama,Tehama,06103,Northern Sacramento Valley,07,Vehicle,Miles Per Square Mile,907565949.16974342,2949.7089999999998,307679.82508440001,NA,NA,NA,NA,,0.1490333,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06105,Trinity,Trinity,06105,North Coast,05,Vehicle,Miles Per Capita,178611355.12931669,13167,13565.0759573,NA,NA,NA,NA,,1.4739295,279,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06105,Trinity,Trinity,06105,North Coast,05,Vehicle,Miles Per Square Mile,178611355.12931669,3179.2539999999999,56180.272205200003,NA,NA,NA,NA,,0.0272125,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06107,Tulare,Tulare,06107,San Joaquin Valley,10,Vehicle,Miles Per Capita,3535125148.0737,381718,9261.0910359999998,NA,NA,NA,NA,,1.0062749,5825,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06107,Tulare,Tulare,06107,San Joaquin Valley,10,Vehicle,Miles Per Square Mile,3535125148.0737,4824.2150000000001,732787.6448445,NA,NA,NA,NA,,0.3549462,,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06109,Tuolumne,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Capita,629137895.1647594,55898,11255.105641800001,NA,NA,NA,NA,,1.2229369,4889,10/09/2014 11:20:00 AM
39,"Miles traveled by occurrence and mode (vehicle, walk/bike)",2002,9,Total,CO,06109,Tuolumne,Tuolumne,06109,Central/Southeast Sierra,03,Vehicle,Miles Per Square Mile,629137895.1647594,2220.884,283282.64563330001,NA,NA,NA,NA,,0.1372159,,10/09/2014 11:20:00 AM
